keyword,importance,ableton_train,flstudio_train,ableton_test,flstudio_test
single,0.0005547061376006866,0.03861584754262788,0.03464870067372473,0.03319079617185909,0.02963204168023445
solution,0.0005541194716528334,0.04974924774322969,0.04459416105229387,0.05945835878639788,0.03907521979811136
tool,0.0005540975825193159,0.03811434302908726,0.031119666345845363,0.04337202199144777,0.030934549006838164
played,0.0005518231205774356,0.027582748244734202,0.02855309592556946,0.02911830584402362,0.02800390752197981
kontakt,0.0005503599444650738,0.017953861584754264,0.034167468719923,0.023009570352270414,0.03158580267014002
high,0.000548684184206022,0.02502507522567703,0.02438241899262111,0.026063938098147017,0.02637577336372517
bpm,0.0005475725285453846,0.026880641925777334,0.032402951555983314,0.026471187130930565,0.03874959296646044
certain,0.0005474148787101408,0.034102306920762285,0.03176130895091434,0.028303807778456525,0.02963204168023445
size,0.000545270401675006,0.03821464393179538,0.017965992941931345,0.05436774587660354,0.015955714750895474
press,0.0005445339401100812,0.0208876629889669,0.020332050048123194,0.01919161066992466,0.020840117225659396
wrong,0.0005419858335028258,0.04012036108324975,0.04876483798524222,0.04276114844227245,0.04786714425268642
easy,0.0005417020031641948,0.03199598796389168,0.02390118703881938,0.03074730197515781,0.017583848909150115
happens,0.0005414011703989203,0.034302908726178534,0.03529034327879371,0.03380166972103441,0.03516769781830023
voice,0.0005389389432642422,0.020962888665997995,0.028392685274302214,0.017308083893300755,0.03158580267014002
utility,0.0005374821795899575,0.013941825476429288,0.0012832852101379532,0.012217470983506415,0.0016281341582546401
released,0.0005357746495720675,0.014744232698094283,0.007539300609560475,0.010995723885155772,0.004233148811462064
creating,0.0005340341690068235,0.025275827482447343,0.017645171639396856,0.026674811647322338,0.021165744057310323
individual,0.0005327375807809927,0.025476429287863592,0.01748476098812961,0.03013642842598249,0.014978834255942689
share,0.0005306340771414026,0.02848545636910732,0.020372152710940006,0.028100183262064753,0.0162813415825464
changing,0.0005304490175068252,0.025877632898696087,0.02775104266923324,0.03319079617185909,0.02832953435363074
speaker,0.0005304186042060354,0.03490471414242728,0.030317613089509143,0.033598045204642636,0.030934549006838164
mastering,0.0005297717272315977,0.019358074222668005,0.02935514918190568,0.022602321319486866,0.03451644415499837
write,0.0005294521509508985,0.013841524573721163,0.01700352903432788,0.015068214212991244,0.00976880494952784
anybody,0.0005268994848288113,0.02708124373119358,0.031921719602181584,0.028914681327631846,0.0348420709866493
monitor,0.0005265846652313922,0.03189568706118355,0.016522297080526147,0.030950926491549582,0.021002930641484858
thinking,0.0005263319395011189,0.037412236710130393,0.023419955085017645,0.0362451639177357,0.028655161185281667
drag,0.0005248618343308061,0.0220160481444333,0.02390118703881938,0.022093260028507433,0.022793878215564962
macro,0.0005248575688987929,0.029087261785356068,0.004170676932948348,0.03176542455711668,0.004558775643112993
range,0.0005196485295592886,0.029388164493480442,0.012512030798845043,0.034684042625398766,0.011071312276131553
listening,0.0005190344626889933,0.009327983951855566,0.017163939685595122,0.008348605172062717,0.008791924454575058
level,0.0005184069460538778,0.03911735205616851,0.028713506576836703,0.03950315618000407,0.035818951481602086
launch,0.0005121473809034256,0.030625208960213975,0.004972730189284569,0.027760809068078464,0.003147726039292304
ago,0.0005091895858136929,0.03791374122367101,0.03994225216554379,0.047037263286499695,0.04168023445131879
super,0.00050891242256069,0.02958876629889669,0.02406159769008662,0.03034005294237426,0.02181699772061218
small,0.0005088530915020254,0.024272818455366097,0.016361886429258902,0.0246385664834046,0.017583848909150115
week,0.0005084333583240072,0.03570712136409228,0.02390118703881938,0.03481979230299328,0.02377075871051775
normal,0.0005083912240190557,0.016399197592778334,0.021094000641642605,0.01802076970067196,0.020840117225659396
ask,0.0005077383731941217,0.015220661985957874,0.01507860121912095,0.014966401954795358,0.016444154998371867
pedal,0.0005074860572998534,0.03640922768304915,0.007699711260827719,0.035023416819385055,0.015304461087593618
understand,0.0005063346182890429,0.024022066198595787,0.019249278152069296,0.023925880676033396,0.021002930641484858
matter,0.000503364449863145,0.0283851554663992,0.029996791786974654,0.028100183262064753,0.028655161185281667
frequency,0.0005024419840871377,0.027181544633901704,0.030798845043310877,0.02504581551618815,0.03321393682839466
dj,0.0005015908647632235,0.018956870611835507,0.010747513634905358,0.01740989615149664,0.010420058612829698
left,0.0004991512888318768,0.03560682046138415,0.03657362848893166,0.030950926491549582,0.04233148811462065
today,0.0004986278697988368,0.025877632898696087,0.034327879371190244,0.02504581551618815,0.027678280690328884
fx,0.0004969252503920565,0.029287863590772317,0.018126403593198587,0.0285074322948483,0.01660696841419733
snare,0.0004967507815275278,0.022668004012036107,0.02390118703881938,0.01873345550804317,0.03191142950179095
real,0.0004947250374622676,0.111283851554664,0.1177414180301572,0.10720830788026879,0.11299251058287203
quite,0.0004942606167624554,0.03219658976930792,0.02935514918190568,0.0354306658521686,0.03353956366004559
course,0.0004921684052966572,0.030992978936810432,0.01860763554700032,0.03034005294237426,0.022142624552263106
weird,0.0004908760254980709,0.029187562688064193,0.03480911132499198,0.030543677458766034,0.03809833930315858
automatically,0.0004907612998847337,0.03009027081243731,0.02245749117741418,0.026063938098147017,0.025398892868772387
annoying,0.0004903830350944793,0.023871614844533602,0.02710940006416426,0.019547953573610263,0.02963204168023445
moving,0.0004897354183941821,0.02617853560682046,0.017965992941931345,0.01995520260639381,0.01953760989905568
lower,0.0004892085594579424,0.016148445336008024,0.02197625922361245,0.01812258195886785,0.028655161185281667
arturia,0.0004880093769775833,0.0362086258776329,0.015239011870388194,0.03319079617185909,0.0185607294041029
50,0.0004845133941617488,0.01965897693079238,0.012512030798845043,0.017511708409692527,0.013350700097688049
usb,0.0004842810577035625,0.06950852557673019,0.03593198588386269,0.06760333944206882,0.03451644415499837
difference,0.00048326331547821587,0.025977933801404212,0.01973051010587103,0.031154551007941355,0.022468251383914034
default,0.00048280660087168814,0.04603811434302909,0.03545075393006095,0.041946650376705356,0.035818951481602086
downloaded,0.00048104027878291506,0.030190571715145435,0.03400705806865576,0.02911830584402362,0.03126017583848909
sorry,0.00048015853492881566,0.028786359077231694,0.0301572024382419,0.028914681327631846,0.029957668511885378
big,0.0004789651233538719,0.03149448345035105,0.022938723131215914,0.03461616778660151,0.023445131878866817
100,0.0004785600146723321,0.028284854563691075,0.028873917228103944,0.0285074322948483,0.02474763920547053
switching,0.000477758142178843,0.016649949849548647,0.010907924286172602,0.01710445937690898,0.009117551286225985
trouble,0.0004736760331653359,0.023871614844533602,0.02165543792107796,0.025860313581755244,0.02149137088896125
simple,0.0004723460847969063,0.0343530591775326,0.01668270773179339,0.03339442068825087,0.0162813415825464
download,0.0004710601604115663,0.03420260782347041,0.03440808469682387,0.0330889839136632,0.03337675024422013
processing,0.00047038216622513607,0.02617853560682046,0.02133461661854347,0.02626756261453879,0.027678280690328884
mk2,0.0004696198276651512,0.02497492477432297,0.00657683670195701,0.020362451639177357,0.006186909801367633
happening,0.00046506796514133203,0.02848545636910732,0.028873917228103944,0.032376298106292,0.02377075871051775
couple,0.00046368869290626196,0.030391173520561685,0.03224254090471607,0.03339442068825087,0.024422012373819604
manually,0.00046335027402472827,0.028585757271815445,0.023740776387552134,0.023620443901445735,0.020188863562357537
check,0.0004631803488551026,0.017352056168505516,0.01700352903432788,0.01832620647525962,0.014816020840117225
asio,0.00045982006979609495,0.025275827482447343,0.03785691369906962,0.027998371003868865,0.03321393682839466
kit,0.00045428158328095805,0.02708124373119358,0.024222008341353865,0.02504581551618815,0.03744708563985672
pop,0.0004536284190933611,0.022868605817452356,0.02935514918190568,0.022398696803095093,0.027678280690328884
starting,0.0004529045324556716,0.026880641925777334,0.024222008341353865,0.02789655874567298,0.01823510257245197
screen,0.0004521848125744455,0.0354062186559679,0.02903432787937119,0.031561800040724904,0.02474763920547053
mouse,0.00045188408222522934,0.02437311935807422,0.02021174205967276,0.022805945835878638,0.015955714750895474
automate,0.00045090424960127895,0.018856569709127382,0.02277831247994867,0.015475463245774791,0.017258222077499184
explain,0.0004496038118027172,0.0156469408224674,0.02277831247994867,0.016086336794950112,0.01986323673070661
worth,0.0004493457593456572,0.025075225677031094,0.02005133140840552,0.02117694970474445,0.016932595245848257
solo,0.00044841934659202556,0.027181544633901704,0.018768046198267566,0.02219507228670332,0.015304461087593618
hat,0.0004482628306191672,0.0160481444332999,0.017163939685595122,0.015271838729383017,0.023445131878866817
feedback,0.00044803221564894386,0.018655967903711133,0.02085338466474174,0.02219507228670332,0.020840117225659396
linked,0.00044652989787983703,0.006820461384152457,0.013795316008982997,0.005294237426186113,0.013350700097688049
update,0.0004461746421314733,0.030641925777331994,0.031119666345845363,0.03481979230299328,0.026212959947899708
achieve,0.00044248595993135625,0.0156469408224674,0.016522297080526147,0.020362451639177357,0.020188863562357537
velocity,0.00044190747831513523,0.024674022066198596,0.020692974013474495,0.023620443901445735,0.01953760989905568
appreciate,0.00044172785031951136,0.05045135406218656,0.04988771254411293,0.05100794135613928,0.04786714425268642
usually,0.0004413950341438905,0.02778335005015045,0.02935514918190568,0.028100183262064753,0.03386519049169651
scene,0.00044043592899397846,0.03600802407221665,0.001122874558870709,0.041335776827530035,0.0016281341582546401
akai,0.0004385530723476812,0.022868605817452356,0.02518447224895733,0.02687843616371411,0.02800390752197981
buffer,0.00043840609627312377,0.03811434302908726,0.02213666987487969,0.04907350845041743,0.02832953435363074
operator,0.0004381029433793504,0.016950852557673018,0.0008020532563362208,0.013235593565465283,0.00032562683165092806
edit,0.0004376205485539688,0.015872617853560683,0.02390118703881938,0.015424557116676847,0.022061217844350375
separate,0.00043707547103846164,0.023069207622868605,0.01908886750080205,0.027082060680105886,0.02377075871051775
curious,0.0004369891627428144,0.020461384152457372,0.01427654796278473,0.021787823253919772,0.016932595245848257
white,0.00043678259627138956,0.009027081243731194,0.010747513634905358,0.006515984524536754,0.0081406707912732
playback,0.0004361003858905859,0.03831494483450351,0.02277831247994867,0.030950926491549582,0.022468251383914034
cause,0.00043560988622976963,0.02617853560682046,0.026467757459095284,0.024231317450621053,0.03321393682839466
cool,0.00043436610960369027,0.02116349047141424,0.019249278152069296,0.02219507228670332,0.014978834255942689
sub,0.000432782679848144,0.022266800401203612,0.02197625922361245,0.01812258195886785,0.025398892868772387
interested,0.0004325379870896417,0.021865596790371113,0.015559833172922682,0.02402769293422928,0.017909475740801043
anymore,0.00043145737979404214,0.017953861584754264,0.02438241899262111,0.01995520260639381,0.02149137088896125
talking,0.0004295695105046973,0.011434302908726178,0.012512030798845043,0.007126858073712075,0.012699446434386193
heard,0.000427925782143503,0.01725175526579739,0.023099133782483156,0.020769700671960906,0.021165744057310323
band,0.0004275947120487119,0.019859578736208625,0.008822585819698428,0.015679087762166564,0.011396939107782481
probably,0.0004264228181596116,0.030391173520561685,0.029194738530638434,0.03176542455711668,0.028655161185281667
month,0.0004260394833983777,0.03841524573721163,0.03657362848893166,0.03461616778660151,0.04265711494627157
produce,0.00042557485703292555,0.027582748244734202,0.0519730510105871,0.023518631643249847,0.049658091826766525
seen,0.00042375090930862083,0.029187562688064193,0.02903432787937119,0.02972917939319894,0.02474763920547053
focusrite,0.0004237358258971154,0.044633901705115345,0.02053256336220725,0.03176542455711668,0.020188863562357537
analog,0.0004234349468758638,0.0279839518555667,0.012672441450112287,0.023213194868662187,0.012373819602735266
main,0.0004232569521135669,0.021013039117352056,0.019249278152069296,0.02127876196294034,0.016932595245848257
wave,0.00042201950771025154,0.01678368438649281,0.01427654796278473,0.015679087762166564,0.015304461087593618
browser,0.00042193475232002166,0.017953861584754264,0.020372152710940006,0.02504581551618815,0.018886356235753826
sampler,0.0004200174266573172,0.026680040120361084,0.01828681424446583,0.03013642842598249,0.013676326929338978
error,0.00041941851318753594,0.033600802407221665,0.0396214308630093,0.03013642842598249,0.03777271247150765
website,0.000419336429519176,0.023470411233701104,0.023099133782483156,0.022602321319486866,0.012048192771084338
filter,0.00041865437204903293,0.03029087261785356,0.02662816811036253,0.029932803909590716,0.022468251383914034
recommendation,0.00041723665886139223,0.02106318956870612,0.012832852101379532,0.0177153329260843,0.018886356235753826
tune,0.00041696239667177247,0.01123370110330993,0.01860763554700032,0.01170840969252698,0.014327580592640833
novation,0.00041691078705192845,0.027582748244734202,0.007218479307025986,0.020973325188352678,0.0081406707912732
auto,0.0004125480212269295,0.030651955867602807,0.03676612127045236,0.02781510893911627,0.03158580267014002
answer,0.0004086830775472145,0.03159478435305918,0.024542829643888354,0.03441254327020973,0.025724519700423314
stock,0.0004079225243126718,0.03149448345035105,0.02406159769008662,0.029525554876807168,0.01953760989905568
original,0.00040769461221760273,0.023269809428284854,0.032402951555983314,0.02504581551618815,0.035493324649951155
minute,0.00040734188006846263,0.025677031093279838,0.02085338466474174,0.02728568519649766,0.02181699772061218
drop,0.00040637839500715024,0.03029087261785356,0.03128007699711261,0.0362451639177357,0.03223705633344188
properly,0.00040566584341525527,0.02136409227683049,0.023099133782483156,0.020973325188352678,0.025724519700423314
envelope,0.0004045896768527709,0.02176529588766299,0.01315367340391402,0.01832620647525962,0.012373819602735266
sort,0.0004035104396054496,0.025476429287863592,0.01700352903432788,0.02402769293422928,0.014653207424291761
amp,0.00040241224038982826,0.07685055165496489,0.07927494385627205,0.07957646100590511,0.0692282644089873
exactly,0.0004024012007983211,0.022868605817452356,0.01860763554700032,0.023009570352270414,0.0185607294041029
trial,0.0004021688262232811,0.040421263791374125,0.03336541546358678,0.047037263286499695,0.02963204168023445
random,0.00040144485069129203,0.020210631895687062,0.017244145011228746,0.017918957442476072,0.018886356235753826
drive,0.00040041190914347457,0.05792377131394182,0.043551491819056785,0.057116676847892484,0.03858677955063497
step,0.00039985111934907967,0.0350050150451354,0.026788578761629774,0.0362451639177357,0.03907521979811136
logic,0.0003997620359345256,0.037713139418254764,0.013795316008982997,0.032376298106292,0.012048192771084338
installed,0.00039878074172322077,0.02331995987963892,0.023339749759384024,0.026776623905518226,0.022305437968088572
read,0.0003985428360620302,0.02293547308592444,0.014543899048230136,0.02212719744790606,0.015195918810376642
short,0.0003983488853093074,0.02136409227683049,0.02045235803657363,0.022093260028507433,0.018397915988277433
general,0.0003982637932198256,0.017753259779338015,0.023099133782483156,0.0177153329260843,0.020514490394008468
title,0.00039768317309455726,0.018956870611835507,0.022297080526146935,0.019547953573610263,0.020188863562357537
exporting,0.00039680065859476905,0.016148445336008024,0.026948989412897015,0.02626756261453879,0.026050146532074242
sounding,0.00039626230638809955,0.01424272818455366,0.021815848572345205,0.01486458969659947,0.018886356235753826
nice,0.00039547630161274337,0.025275827482447343,0.021815848572345205,0.023620443901445735,0.024096385542168676
30,0.00039531069161491086,0.02106318956870612,0.01427654796278473,0.027082060680105886,0.0162813415825464
recreate,0.0003944730205162481,0.008625877632898696,0.009143407122232916,0.007534107106495622,0.010745685444480626
called,0.0003936322371907904,0.018956870611835507,0.02021174205967276,0.020158827122785584,0.01953760989905568
value,0.0003935354442536301,0.043931795386158476,0.01940968880333654,0.032376298106292,0.015630087919244546
online,0.00039260652188108136,0.02888665997993982,0.02197625922361245,0.027082060680105886,0.020840117225659396
perfect,0.0003924684886007113,0.014092276830491475,0.01700352903432788,0.014355528405620037,0.016932595245848257
space,0.00039224252692155907,0.03119358074222668,0.023740776387552134,0.02626756261453879,0.020840117225659396
noticed,0.00039183732541978045,0.02868605817452357,0.03336541546358678,0.03135817552433313,0.03191142950179095
based,0.0003909681529987556,0.01945837512537613,0.014918190567853706,0.023824068417837508,0.010745685444480626
length,0.0003898946577777011,0.022367101303911736,0.01940968880333654,0.021991447770311544,0.02507326603712146
hand,0.00038978670754000644,0.01785356068204614,0.008020532563362208,0.02087151293015679,0.0081406707912732
adding,0.00038920072780271716,0.017753259779338015,0.02053256336220725,0.020973325188352678,0.01823510257245197
rate,0.0003869532651244139,0.025275827482447343,0.015239011870388194,0.03207086133170434,0.016932595245848257
showing,0.0003860115579472577,0.023069207622868605,0.01668270773179339,0.021787823253919772,0.0185607294041029
hour,0.00038473955192123267,0.025777331995987963,0.028071863971767724,0.026674811647322338,0.023445131878866817
particular,0.0003846715798138129,0.013440320962888667,0.007218479307025986,0.013439218081857055,0.010420058612829698
result,0.0003840441415891119,0.021965897693079238,0.0247032402951556,0.02341681938505396,0.022793878215564962
jump,0.00038336852648410965,0.01444332998996991,0.0052935514918190565,0.012421095499898187,0.005210029306414849
worked,0.00038071110117673886,0.02657973921765296,0.026467757459095284,0.028303807778456525,0.027352653858677956
plugins,0.00037967552633161967,0.008224674022066199,0.01700352903432788,0.008348605172062717,0.013676326929338978
copy,0.00037875491763494944,0.030792377131394183,0.02855309592556946,0.029321930360415395,0.024096385542168676
came,0.00037832888526607457,0.022367101303911736,0.019249278152069296,0.02056607615556913,0.015304461087593618
section,0.00037806373025996403,0.027582748244734202,0.02406159769008662,0.03257992262268377,0.02963204168023445
said,0.0003765612764846285,0.022266800401203612,0.026146936156560795,0.025453064548971695,0.025724519700423314
clicking,0.0003762294192010172,0.018154463390170513,0.02165543792107796,0.017308083893300755,0.017909475740801043
house,0.0003753603159196856,0.014142427281845537,0.012832852101379532,0.01486458969659947,0.009443178117876913
function,0.00037443154659991485,0.033901705115346036,0.02005133140840552,0.031561800040724904,0.014327580592640833
genre,0.00037380751131146656,0.011334002006018053,0.01828681424446583,0.010384850335980453,0.01823510257245197
literally,0.00037374630381513987,0.013440320962888667,0.01908886750080205,0.013235593565465283,0.015630087919244546
scale,0.00037313613640960853,0.018254764292878634,0.026948989412897015,0.017511708409692527,0.011396939107782481
compression,0.000372579473837231,0.01534603811434303,0.014116137311517485,0.014050091631032376,0.02474763920547053
design,0.0003724286344065946,0.0160481444332999,0.012993262752646775,0.017918957442476072,0.015304461087593618
order,0.0003715365820497552,0.021865596790371113,0.02213666987487969,0.02117694970474445,0.020188863562357537
asio4all,0.00037123919218328544,0.01835506519558676,0.02710940006416426,0.023213194868662187,0.022793878215564962
reference,0.00037110587589575956,0.024674022066198596,0.007779916586461341,0.02820199552026064,0.007977857375447737
changed,0.000370947064963371,0.022668004012036107,0.02245749117741418,0.02219507228670332,0.0185607294041029
quick,0.0003698432525780841,0.018756268806419257,0.014517163939685595,0.018529830991651394,0.014327580592640833
mono,0.0003694198166257037,0.020962888665997995,0.014918190567853706,0.013031969049073508,0.023445131878866817
opinion,0.00036817525793939276,0.013340020060180542,0.012832852101379532,0.012624720016289961,0.011396939107782481
collection,0.0003659708118738581,0.0156469408224674,0.0025665704202759063,0.009366727754021585,0.0039075219798111365
basic,0.0003657888804765856,0.037713139418254764,0.0356111645813282,0.03960496843819996,0.03467925757082384
stem,0.0003656163553210472,0.022266800401203612,0.022297080526146935,0.028100183262064753,0.020840117225659396
method,0.00036512208831872614,0.014543630892678034,0.017324350336862367,0.021584198737528,0.013025073266037121
scarlett,0.00036469056847496863,0.03119358074222668,0.01395572666025024,0.029525554876807168,0.0162813415825464
enjoy,0.00036454505625131906,0.011033099297893681,0.010907924286172602,0.012421095499898187,0.0081406707912732
mind,0.0003619795309709794,0.0160481444332999,0.01748476098812961,0.014457340663815923,0.017258222077499184
half,0.0003613764556149627,0.016649949849548647,0.019890920757138275,0.0177153329260843,0.017583848909150115
higher,0.00036067138216283823,0.012136409227683049,0.01395572666025024,0.013846467114640602,0.013025073266037121
patch,0.000359500438075107,0.008475426278836509,0.021414821944177095,0.009977601303196904,0.020351676978183002
16,0.00035814099725248915,0.0283851554663992,0.00930381777350016,0.029016493585827734,0.008466297622924128
stereo,0.0003581406431400801,0.02357071213640923,0.02406159769008662,0.01710445937690898,0.028980788016932595
artist,0.00035798264979407544,0.010832497492477432,0.02165543792107796,0.01425371614742415,0.024096385542168676
mute,0.000357846779805045,0.010631895687061183,0.01892845684953481,0.007737731622887396,0.007489417127971344
support,0.0003567870451205455,0.0312938816449348,0.019570099454603786,0.03196904907350845,0.014978834255942689
hip,0.0003564605947287105,0.005616850551654965,0.01507860121912095,0.005905110975361434,0.013025073266037121
mpk,0.00035638891394294825,0.011835506519558676,0.015239011870388194,0.014457340663815923,0.018886356235753826
saw,0.0003557927908392226,0.01584754262788365,0.016522297080526147,0.01588271227855834,0.0162813415825464
perfectly,0.00035501399007068814,0.01584754262788365,0.02053256336220725,0.016493585827733658,0.020840117225659396
especially,0.00035490168258403294,0.01925777331995988,0.016201475777991657,0.017918957442476072,0.016932595245848257
completely,0.0003546344622297446,0.029187562688064193,0.03480911132499198,0.032376298106292,0.03191142950179095
hop,0.0003543989672902932,0.01799398194583751,0.01754892524863651,0.018000407249032783,0.01960273526538587
built,0.00035394134975698713,0.02637913741223671,0.011549566891241578,0.024231317450621053,0.008791924454575058
message,0.0003537789015020946,0.026078234704112337,0.016522297080526147,0.03013642842598249,0.018886356235753826
electronic,0.0003536020506836017,0.015747241725175526,0.007539300609560475,0.01364284259824883,0.007163790296320417
launchkey,0.00035316102301220857,0.025977933801404212,0.005614372794353545,0.021991447770311544,0.0026050146532074245
coming,0.0003523048620668864,0.03069207622868606,0.023419955085017645,0.028100183262064753,0.02181699772061218
finding,0.0003519591365704676,0.016349047141424274,0.014436958614051972,0.015271838729383017,0.011722565939433409
case,0.00035188711546090695,0.031093279839518557,0.01908886750080205,0.03461616778660151,0.024422012373819604
select,0.0003516936627820925,0.025075225677031094,0.022617901828681425,0.026199687775741533,0.022685335938347987
guess,0.00035163920445979984,0.01835506519558676,0.014757779916586462,0.023009570352270414,0.017583848909150115
stuck,0.00035151029314747724,0.017352056168505516,0.016843118383060636,0.017918957442476072,0.0162813415825464
selected,0.00035092140604050745,0.02497492477432297,0.02245749117741418,0.028100183262064753,0.020840117225659396
alternative,0.00035036460874386915,0.016349047141424274,0.010266281681103625,0.011810221950722868,0.006838163464669489
decent,0.00034955672264253115,0.01354062186559679,0.014116137311517485,0.014457340663815923,0.013676326929338978
distortion,0.00034800252375660176,0.012437311935807422,0.014436958614051972,0.010588474852372225,0.018886356235753826
close,0.0003468963948910424,0.024874623871614845,0.030478023740776388,0.020973325188352678,0.025398892868772387
install,0.0003467271445403334,0.019939819458375127,0.018479307025986526,0.021543473834249642,0.017453598176489744
happen,0.0003460888191006682,0.024924774322968905,0.027630734680782806,0.027438403583791487,0.026457180071637904
life,0.00034551977106314115,0.01995987963891675,0.016201475777991657,0.01873345550804317,0.013025073266037121
le,0.0003447678775404486,0.05370053823442157,0.030749140334467503,0.055451831330069604,0.029352277782618865
editing,0.00034410742385607086,0.017953861584754264,0.01122874558870709,0.016493585827733658,0.009443178117876913
sidechain,0.0003439069658416471,0.011835506519558676,0.01668270773179339,0.009366727754021585,0.014653207424291761
longer,0.0003432594699391717,0.02086258776328987,0.01588065447545717,0.021584198737528,0.01953760989905568
dynamic,0.0003423041982608952,0.010832497492477432,0.007378889958293231,0.008755854204846264,0.009443178117876913
layer,0.0003416596234303044,0.011033099297893681,0.015559833172922682,0.014151903889228263,0.01416476717681537
looked,0.0003415237352682215,0.016148445336008024,0.016843118383060636,0.016900834860517206,0.015955714750895474
lead,0.0003399853658685943,0.013941825476429288,0.017965992941931345,0.01812258195886785,0.025398892868772387
actual,0.0003395214256072086,0.03179538615847543,0.03440808469682387,0.03329260843005498,0.031097362422663626
demo,0.00033915226109940095,0.016549648946840523,0.02213666987487969,0.01588271227855834,0.01823510257245197
list,0.00033892559853296956,0.0141925777331996,0.04290984921398781,0.013693748727346772,0.04469228264408987
source,0.0003388170783150654,0.014593781344032096,0.011709977542508822,0.015984524536754224,0.010582872028655162
search,0.00033840880104493574,0.015396188565697091,0.013795316008982997,0.017206271635104867,0.012373819602735266
lol,0.0003383446884513626,0.016148445336008024,0.02053256336220725,0.012421095499898187,0.020840117225659396
sense,0.00033826972270331807,0.022266800401203612,0.01828681424446583,0.019547953573610263,0.014978834255942689
loud,0.0003378177251131786,0.015446339017051154,0.01860763554700032,0.01364284259824883,0.02800390752197981
figured,0.0003377280459931369,0.01745235707121364,0.013314084055181264,0.015475463245774791,0.008466297622924128
google,0.000336742338415705,0.016750250752256772,0.015239011870388194,0.016289961311341885,0.013025073266037121
directly,0.00033637977621902817,0.02296890672016048,0.01892845684953481,0.02117694970474445,0.014653207424291761
decided,0.0003361926052053179,0.020762286860581746,0.019890920757138275,0.020769700671960906,0.017258222077499184
favorite,0.0003356427556519788,0.011434302908726178,0.008180943214629451,0.00855222968845449,0.006838163464669489
entire,0.0003350626234770774,0.019558676028084254,0.01892845684953481,0.01588271227855834,0.015955714750895474
stretch,0.0003336668094579002,0.006218655967903711,0.013474494706448507,0.005905110975361434,0.009443178117876913
away,0.00033339011439082025,0.02086258776328987,0.02085338466474174,0.022398696803095093,0.015630087919244546
code,0.0003331180771101053,0.020361083249749248,0.011068334937439845,0.0246385664834046,0.007489417127971344
bus,0.00033162296579175614,0.02066198595787362,0.02406159769008662,0.02402769293422928,0.02800390752197981
stay,0.00033123719338192,0.017753259779338015,0.017324350336862367,0.014457340663815923,0.015630087919244546
speed,0.0003310141617104958,0.018956870611835507,0.016522297080526147,0.022398696803095093,0.012373819602735266
connect,0.0003308625347708295,0.024272818455366097,0.01700352903432788,0.02250050906129098,0.016932595245848257
correctly,0.0003300403055773678,0.016549648946840523,0.0178055822906641,0.016900834860517206,0.0162813415825464
signature,0.0003294965075781144,0.005917753259779338,0.01668270773179339,0.004886988393402566,0.015304461087593618
noob,0.0003290512795844009,0.010732196589769307,0.012512030798845043,0.013235593565465283,0.015304461087593618
native,0.00032798347792555304,0.021664994984954864,0.01395572666025024,0.01903889228263083,0.011396939107782481
clean,0.0003269483652637187,0.017753259779338015,0.016361886429258902,0.011402972917939319,0.0162813415825464
ear,0.0003258790437002085,0.026192864307207336,0.0264219258444475,0.02718387293830177,0.02656184583895427
shortcut,0.00032575876828880583,0.02176529588766299,0.021495027269810715,0.026063938098147017,0.019211983067404754
sync,0.0003254538333762642,0.03119358074222668,0.01588065447545717,0.03135817552433313,0.014653207424291761
3rd,0.0003253256953749292,0.018254764292878634,0.0178055822906641,0.016493585827733658,0.014653207424291761
past,0.0003249384123545896,0.01514543630892678,0.015158806544754572,0.015780900020362452,0.01579290133507001
trick,0.0003248289908027374,0.01514543630892678,0.0123516201475778,0.01588271227855834,0.010745685444480626
break,0.00032478883645189566,0.011634904714142427,0.011709977542508822,0.009570352270413357,0.011071312276131553
randomly,0.00032415895470197634,0.0160481444332999,0.01427654796278473,0.016289961311341885,0.013350700097688049
wavetable,0.0003238292143154619,0.013340020060180542,0.001122874558870709,0.012421095499898187,0.0016281341582546401
party,0.00032381752938357545,0.022066198595787363,0.024863650946422844,0.024842190999796374,0.014001953760989906
upgrade,0.00032331629605497424,0.031544633901705116,0.011790182868142445,0.036550600692323354,0.011885379355258874
beginning,0.0003229568706691206,0.0156469408224674,0.01940968880333654,0.016289961311341885,0.02149137088896125
bunch,0.0003217450527615645,0.02136409227683049,0.015720243824189926,0.020362451639177357,0.01823510257245197
mainly,0.0003211485649018642,0.014142427281845537,0.011549566891241578,0.016493585827733658,0.00976880494952784
exported,0.0003207703540951676,0.01123370110330993,0.019570099454603786,0.011402972917939319,0.020514490394008468
release,0.0003206723435936394,0.015195586760280842,0.010346487006737248,0.01517002647118713,0.009605991533702377
microphone,0.00032030375501319956,0.01624874623871615,0.02213666987487969,0.016289961311341885,0.026050146532074242
gain,0.00031966908683769276,0.02457372116349047,0.018126403593198587,0.0285074322948483,0.022142624552263106
shit,0.00031850032671440037,0.011033099297893681,0.017163939685595122,0.00794135613927917,0.015630087919244546
sequencer,0.000318471840924064,0.02497492477432297,0.010587102983638113,0.0246385664834046,0.0162813415825464
inside,0.0003179318233942201,0.027582748244734202,0.019249278152069296,0.02972917939319894,0.015630087919244546
delete,0.0003178698246097602,0.019408224674022066,0.016843118383060636,0.01710445937690898,0.021328557473135785
extra,0.000317695581024423,0.016449348044132398,0.010907924286172602,0.01710445937690898,0.011722565939433409
